step,mloss,gloss,loss
20800.0,0.6456,0.3442,0.9898
20900.0,0.6478,0.3455,0.9933000000000001
21000.0,0.6364,0.3406,0.977
21100.0,0.6453,0.3416,0.9869
21200.0,0.6501,0.3429,0.993
21300.0,0.6414,0.343,0.9843999999999999
21400.0,0.648,0.3434,0.9914000000000001
21500.0,0.6518,0.3387,0.9905
21600.0,0.6372,0.3378,0.975
21700.0,0.6484,0.3395,0.9879
21800.0,0.6434,0.3392,0.9825999999999999
21900.0,0.6401,0.3373,0.9774
22000.0,0.6396,0.3354,0.9749999999999999
22100.0,0.6396,0.3378,0.9773999999999999
22200.0,0.6351,0.3364,0.9715
22300.0,0.6422,0.3346,0.9768
22400.0,0.6363,0.3349,0.9712
22500.0,0.6381,0.3364,0.9744999999999999
22600.0,0.6387,0.3381,0.9768000000000001
22700.0,0.6456,0.3362,0.9818
22800.0,0.6421,0.3386,0.9807
22900.0,0.6414,0.3376,0.979
23000.0,0.6427,0.337,0.9797
23100.0,0.6434,0.3352,0.9785999999999999
23200.0,0.6407,0.3359,0.9766
23300.0,0.6398,0.3372,0.9770000000000001
23400.0,0.6467,0.3359,0.9826
23500.0,0.6492,0.3355,0.9847
23600.0,0.6313,0.3333,0.9645999999999999
23700.0,0.639,0.3348,0.9738
23800.0,0.638,0.3338,0.9718
23900.0,0.6388,0.3347,0.9735
24000.0,0.6377,0.3326,0.9703
24100.0,0.641,0.333,0.974
24200.0,0.6373,0.333,0.9702999999999999
24300.0,0.6413,0.3326,0.9739
24400.0,0.6323,0.3328,0.9651
24500.0,0.6351,0.3339,0.969
24600.0,0.6375,0.3302,0.9677
24700.0,0.6437,0.3361,0.9798
24800.0,0.6353,0.3276,0.9629
24900.0,0.6302,0.3299,0.9601
25000.0,0.6487,0.3303,0.9790000000000001
25100.0,0.6425,0.3318,0.9742999999999999
25200.0,0.6393,0.3285,0.9678
25300.0,0.6299,0.3284,0.9583
25400.0,0.6406,0.3277,0.9682999999999999
25500.0,0.6402,0.3263,0.9664999999999999
25600.0,0.6462,0.3287,0.9749
25700.0,0.626,0.3262,0.9521999999999999
25800.0,0.6382,0.3265,0.9647
25900.0,0.6367,0.326,0.9627000000000001
26000.0,0.6344,0.3277,0.9621
26100.0,0.6388,0.3267,0.9655
26200.0,0.6468,0.3276,0.9744
26300.0,0.6335,0.3282,0.9617
26400.0,0.6424,0.3269,0.9693
26500.0,0.6493,0.3274,0.9767
26600.0,0.6323,0.3258,0.9581
26700.0,0.646,0.3266,0.9726
26800.0,0.6366,0.3257,0.9623
26900.0,0.6371,0.3261,0.9632000000000001
27000.0,0.6312,0.3232,0.9543999999999999
27100.0,0.6367,0.3256,0.9623
27200.0,0.6408,0.3246,0.9654
27300.0,0.6367,0.3246,0.9613
27400.0,0.6433,0.322,0.9653
27500.0,0.6408,0.3252,0.966
27600.0,0.641,0.3209,0.9619
27700.0,0.63,0.3235,0.9535
27800.0,0.6351,0.3222,0.9573
27900.0,0.6455,0.3232,0.9686999999999999
28000.0,0.6311,0.3213,0.9523999999999999
28100.0,0.6339,0.321,0.9549000000000001
28200.0,0.6337,0.3204,0.9541000000000001
28300.0,0.6384,0.3238,0.9621999999999999
28400.0,0.6327,0.3218,0.9545
28500.0,0.6342,0.3216,0.9558
28600.0,0.6307,0.3213,0.952
28700.0,0.6482,0.3229,0.9711000000000001
28800.0,0.6375,0.3206,0.9581
28900.0,0.6405,0.3209,0.9614
29000.0,0.6366,0.3211,0.9577
29100.0,0.6431,0.3205,0.9636
29200.0,0.6182,0.3174,0.9356
29300.0,0.643,0.3196,0.9626
29400.0,0.6365,0.318,0.9544999999999999
29500.0,0.6399,0.321,0.9609000000000001
29600.0,0.6192,0.3214,0.9406
29700.0,0.6389,0.3188,0.9577
29800.0,0.6348,0.3182,0.9530000000000001
29900.0,0.6315,0.319,0.9504999999999999
30000.0,0.6392,0.3173,0.9565
