step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
345,24782912,22080,0.008606006441221814,0.78125,0.78125,0.008559586360651284,0.96875,0.96875,,,,,,
346,24833152,22144,0.012126308226750128,0.84375,0.84375,,,,,,,,,
347,24883904,22208,0.011232805476174383,0.859375,0.859375,,,,,,,,,
348,24947968,22272,0.008472849939956652,0.75,0.75,,,,,,,,,
349,25018176,22336,0.009453371488896387,0.78125,0.78125,,,,,,,,,
350,25080704,22400,0.00991636644883343,0.828125,0.828125,,,,,,,,,
351,25153472,22464,0.009652448051193238,0.875,0.875,,,,,,,,,
352,25227264,22528,0.007825318446612405,0.921875,0.921875,,,,,,,,,
353,25303104,22592,0.0071155444762835375,0.859375,0.859375,0.006812766693348316,1.0,1.0,,,,,,
354,25361536,22656,0.009531644083179323,0.828125,0.828125,,,,,,,,,
355,25438912,22720,0.008376924878697354,0.828125,0.828125,,,,,,,,,
356,25497856,22784,0.010319991697259305,0.859375,0.859375,,,,,,,,,
357,25556800,22848,0.008903885201248974,0.859375,0.859375,,,,,,,,,
358,25618816,22912,0.009857316251817629,0.859375,0.859375,,,,,,,,,
359,25687488,22976,0.007577890279044263,0.84375,0.84375,,,,,,,,,
360,25769984,23040,0.006447249217600536,0.8125,0.8125,,,,,,,,,
361,25828416,23104,0.00962410147736224,0.84375,0.84375,0.006406706814388765,0.96875,0.96875,,,,,,
362,25887872,23168,0.010999604837700381,0.828125,0.828125,,,,,,,,,
363,25962176,23232,0.007905426897171332,0.875,0.875,,,,,,,,,
364,26022144,23296,0.009272103660402315,0.859375,0.859375,,,,,,,,,
365,26128704,23360,0.005749903706913974,0.859375,0.859375,,,,,,,,,
366,26207104,23424,0.007651367901132912,0.875,0.875,,,,,,,,,
367,26290624,23488,0.008262043556696934,0.890625,0.890625,,,,,,,,,
368,26344960,23552,0.010236556631092289,0.921875,0.921875,,,,,,,,,
369,26395200,23616,0.010510575546161574,0.84375,0.84375,0.006814505161197806,0.921875,0.921875,,,,,,
370,26473088,23680,0.008834073145957548,0.859375,0.859375,,,,,,,,,
371,26558144,23744,0.007631649232413783,0.796875,0.796875,,,,,,,,,
372,26644224,23808,0.007452246516339635,0.828125,0.828125,,,,,,,,,
373,26713408,23872,0.00857966286963973,0.875,0.875,,,,,,,,,
374,26776448,23936,0.008671415981662654,0.90625,0.90625,,,,,,,,,
375,26858432,24000,0.007974604114102255,0.84375,0.84375,,,,,,,,,
376,26947584,24064,0.007302402830478482,0.828125,0.828125,,,,,,,,,
377,26997312,24128,0.011566004119627946,0.78125,0.78125,0.0050984099993352265,0.96875,0.96875,,,,,,
378,27081344,24192,0.006968302677911895,0.84375,0.84375,,,,,,,,,
379,27141824,24256,0.00851132443022909,0.875,0.875,,,,,,,,,
380,27231488,24320,0.007408713062447225,0.8125,0.8125,,,,,,,,,
381,27304256,24384,0.007381662747298414,0.890625,0.890625,,,,,,,,,
382,27388800,24448,0.007460697105026922,0.875,0.875,,,,,,,,,
383,27467200,24512,0.009306201694244768,0.90625,0.90625,,,,,,,,,
384,27513856,24576,0.012556408273036586,0.828125,0.828125,,,,,,,,,
385,27586624,24640,0.007676732385501873,0.875,0.875,0.008756546252554098,0.96875,0.96875,,,,,,
386,27670656,24704,0.008345291709523719,0.875,0.875,,,,,,,,,
387,27729600,24768,0.009670330561252473,0.8125,0.8125,,,,,,,,,
388,27798272,24832,0.008780766341003233,0.921875,0.921875,,,,,,,,,
389,27852608,24896,0.009988017279114955,0.78125,0.78125,,,,,,,,,
390,27920768,24960,0.008071599580550214,0.90625,0.90625,,,,,,,,,
391,27968960,25024,0.01148676634149219,0.84375,0.84375,,,,,,,,,
392,28028928,25088,0.008811259190146555,0.84375,0.84375,,,,,,,,,
393,28097600,25152,0.007904723471800738,0.859375,0.859375,0.00653499769367617,0.9375,0.9375,,,,,,
394,28163712,25216,0.01013261001113883,0.8125,0.8125,,,,,,,,,
395,28222656,25280,0.010109559535446365,0.84375,0.84375,,,,,,,,,
396,28301568,25344,0.006963679346896243,0.859375,0.859375,,,,,,,,,
397,28364096,25408,0.010406644951741671,0.78125,0.78125,,,,,,,,,
398,28431232,25472,0.009962911675176964,0.859375,0.859375,,,,,,,,,
399,28488128,25536,0.010708679665782688,0.796875,0.796875,,,,,,,,,
400,28590080,25600,0.006844022394241207,0.796875,0.796875,,,,,,,,,
401,28655168,25664,0.009525160397192882,0.796875,0.796875,0.008272934327897594,0.953125,0.953125,,,,,,
402,28735104,25728,0.009572583173369295,0.796875,0.796875,,,,,,,,,
403,28798144,25792,0.008887890425731963,0.875,0.875,,,,,,,,,
404,28862720,25856,0.010086232752564562,0.84375,0.84375,,,,,,,,,
405,28949312,25920,0.00691775842335465,0.859375,0.859375,,,,,,,,,
406,29031808,25984,0.007070066277129243,0.890625,0.890625,,,,,,,,,
407,29113280,26048,0.008153843460945678,0.828125,0.828125,,,,,,,,,
408,29176320,26112,0.009610277717485977,0.8125,0.8125,,,,,,,,,
409,29255744,26176,0.007010489266950389,0.828125,0.828125,0.008294373894310472,0.984375,0.984375,,,,,,
410,29326464,26240,0.008823430117631776,0.84375,0.84375,,,,,,,,,
411,29394112,26304,0.008742351134713144,0.8125,0.8125,,,,,,,,,
412,29472512,26368,0.007837589219552483,0.828125,0.828125,,,,,,,,,
413,29510976,26432,0.011893158560523342,0.96875,0.96875,,,,,,,,,
414,29568896,26496,0.009795066352604196,0.890625,0.890625,,,,,,,,,
415,29641152,26560,0.008814273701260901,0.90625,0.90625,,,,,,,,,
416,29723648,26624,0.007888915349854829,0.90625,0.90625,,,,,,,,,
417,29796928,26688,0.008877889285729775,0.828125,0.828125,0.006771884995093758,0.984375,0.984375,,,,,,
418,29866624,26752,0.00946848961494264,0.84375,0.84375,,,,,,,,,
419,29937856,26816,0.008486674916654752,0.875,0.875,,,,,,,,,
420,30021888,26880,0.00818633832657375,0.8125,0.8125,,,,,,,,,
421,30097728,26944,0.007852126712013305,0.890625,0.890625,,,,,,,,,
422,30160768,27008,0.010139009906211038,0.859375,0.859375,,,,,,,,,
423,30218176,27072,0.009807065343285098,0.828125,0.828125,,,,,,,,,
424,30302208,27136,0.008962032512222419,0.875,0.875,,,,,,,,,
425,30382656,27200,0.008265355356332951,0.796875,0.796875,0.009547921442675834,0.953125,0.953125,,,,,,
426,30437504,27264,0.011341695651361262,0.71875,0.71875,,,,,,,,,
427,30506688,27328,0.008876415858237908,0.859375,0.859375,,,,,,,,,
428,30587136,27392,0.007552276560664447,0.75,0.75,,,,,,,,,
429,30640448,27456,0.009978725920238811,0.84375,0.84375,,,,,,,,,
430,30698880,27520,0.009013896347329117,0.921875,0.921875,,,,,,,,,
431,30771136,27584,0.00896521316964608,0.84375,0.84375,,,,,,,,,
432,30854656,27648,0.007617714992205094,0.84375,0.84375,,,,,,,,,
433,30912064,27712,0.010301208809612007,0.890625,0.890625,0.011598979736308515,0.984375,0.984375,,,,,,
434,30958208,27776,0.0108328564215944,0.75,0.75,,,,,,,,,
435,31042752,27840,0.00777189242064938,0.859375,0.859375,,,,,,,,,
436,31104768,27904,0.009389565945130369,0.828125,0.828125,,,,,,,,,
437,31162176,27968,0.010202225419891669,0.890625,0.890625,,,,,,,,,
438,31249280,28032,0.007132136424830052,0.859375,0.859375,,,,,,,,,
439,31331776,28096,0.009261465570386611,0.8125,0.8125,,,,,,,,,
440,31396352,28160,0.01019437952405551,0.765625,0.765625,,,,,,,,,
441,31477312,28224,0.008576703115485163,0.75,0.75,0.010982329825848665,0.953125,0.953125,,,,,,
442,31556224,28288,0.008232374967306435,0.90625,0.90625,,,,,,,,,
443,31642304,28352,0.007318918263957798,0.828125,0.828125,,,,,,,,,
444,31722240,28416,0.007355534320376242,0.90625,0.90625,,,,,,,,,
445,31777600,28480,0.011470921070091546,0.84375,0.84375,,,,,,,,,
446,31843712,28544,0.008567890889150517,0.84375,0.84375,,,,,,,,,
447,31914944,28608,0.009417945813264397,0.84375,0.84375,,,,,,,,,
448,32006656,28672,0.007539430510457053,0.890625,0.890625,,,,,,,,,
449,32082496,28736,0.007727519082512459,0.859375,0.859375,0.009230489292188523,0.96875,0.96875,,,,,,
450,32159872,28800,0.008320836034466155,0.8125,0.8125,,,,,,,,,
451,32254144,28864,0.006968567690776565,0.828125,0.828125,,,,,,,,,
452,32345344,28928,0.0069230819861509545,0.9375,0.9375,,,,,,,,,
453,32419136,28992,0.008193153673147519,0.84375,0.84375,,,,,,,,,
454,32522624,29056,0.006933445232097788,0.890625,0.890625,,,,,,,,,
455,32594880,29120,0.008041531536457954,0.796875,0.796875,,,,,,,,,
456,32679424,29184,0.006347971935950373,0.890625,0.890625,,,,,,,,,
457,32750144,29248,0.008280732609129458,0.796875,0.796875,0.008070429527732719,0.984375,0.984375,,,,,,
458,32832128,29312,0.007591293088374695,0.78125,0.78125,,,,,,,,,
459,32899264,29376,0.009446750547859954,0.90625,0.90625,,,,,,,,,
460,32962304,29440,0.01073679528769307,0.84375,0.84375,,,,,,,,,
461,33029440,29504,0.008343680552699826,0.8125,0.8125,,,,,,,,,
462,33086336,29568,0.009766166318894218,0.8125,0.8125,,,,,,,,,
463,33159104,29632,0.009381994868318984,0.84375,0.84375,,,,,,,,,
464,33242624,29696,0.008191819856111723,0.828125,0.828125,,,,,,,,,
465,33318976,29760,0.006707087696489071,0.828125,0.828125,0.00939004574919803,0.953125,0.953125,,,,,,
466,33379968,29824,0.011754323971941098,0.734375,0.734375,,,,,,,,,
467,33437376,29888,0.009238218505663932,0.890625,0.890625,,,,,,,,,
468,33513216,29952,0.009486484053930341,0.84375,0.84375,,,,,,,,,
469,33565504,30016,0.010698418509350143,0.875,0.875,,,,,,,,,
470,33632640,30080,0.009531721102229966,0.828125,0.828125,,,,,,,,,
471,33702848,30144,0.009971303329537292,0.875,0.875,,,,,,,,,
472,33777152,30208,0.00901962905060932,0.875,0.875,,,,,,,,,
473,33856576,30272,0.007720624927489946,0.796875,0.796875,0.007621284968716575,0.96875,0.96875,,,,,,
474,33940096,30336,0.007751059995050492,0.84375,0.84375,,,,,,,,,
475,33990848,30400,0.00960407515482624,0.875,0.875,,,,,,,,,
476,34054912,30464,0.00928840054183215,0.828125,0.828125,,,,,,,,,
477,34125120,30528,0.008907086392255705,0.796875,0.796875,,,,,,,,,
478,34208128,30592,0.007085268734289075,0.859375,0.859375,,,,,,,,,
479,34294208,30656,0.00790808236306624,0.859375,0.859375,,,,,,,,,
480,34383360,30720,0.007631583106426943,0.890625,0.890625,,,,,,,,,
481,34460224,30784,0.008685363026857207,0.859375,0.859375,0.0053877338734110896,0.96875,0.96875,,,,,,
482,34535552,30848,0.00810450290078469,0.75,0.75,,,,,,,,,
483,34622656,30912,0.0077036242380844255,0.859375,0.859375,,,,,,,,,
484,34695936,30976,0.006445427762535592,0.953125,0.953125,,,,,,,,,
485,34784064,31040,0.007752696858864945,0.875,0.875,,,,,,,,,
486,34846592,31104,0.009060937669934994,0.859375,0.859375,,,,,,,,,
487,34891712,31168,0.01172351484057722,0.859375,0.859375,,,,,,,,,
488,34952704,31232,0.009854928250276243,0.84375,0.84375,,,,,,,,,
489,35022912,31296,0.009412608702204136,0.84375,0.84375,0.013263154291730146,0.96875,0.96875,,,,,,
490,35096704,31360,0.008221913261955682,0.875,0.875,,,,,,,,,
491,35172544,31424,0.007164842702658333,0.859375,0.859375,,,,,,,,,
492,35260160,31488,0.007463732482609323,0.8125,0.8125,,,,,,,,,
493,35330880,31552,0.008933540866691937,0.890625,0.890625,,,,,,,,,
494,35407744,31616,0.008518590844894022,0.84375,0.84375,,,,,,,,,
495,35512768,31680,0.006287917879786275,0.890625,0.890625,,,,,,,,,
496,35589632,31744,0.007997069341554522,0.84375,0.84375,,,,,,,,,
497,35654720,31808,0.009895143422416455,0.796875,0.796875,0.006160577288423826,0.984375,0.984375,,,,,,
498,35736192,31872,0.0077238591156485615,0.921875,0.921875,,,,,,,,,
499,35812544,31936,0.009038561442721268,0.875,0.875,,,,,,,,,
500,35895552,32000,0.006312530138523122,0.859375,0.859375,,,,,,,,,
501,35939136,32064,0.012753720651431195,0.90625,0.90625,,,,,,,,,
502,35998080,32128,0.008847609218255158,0.890625,0.890625,,,,,,,,,
503,36065216,32192,0.008073856150000456,0.875,0.875,,,,,,,,,
504,36135424,32256,0.008668828259625535,0.875,0.875,,,,,,,,,
505,36214848,32320,0.008506670205732493,0.8125,0.8125,0.00827936058563676,0.953125,0.953125,,,,,,
506,36299392,32384,0.008175755206227065,0.859375,0.859375,,,,,,,,,
507,36357824,32448,0.010753773295643339,0.875,0.875,,,,,,,,,
508,36430592,32512,0.007639684364010095,0.90625,0.90625,,,,,,,,,
509,36501824,32576,0.008762294626368952,0.703125,0.703125,,,,,,,,,
510,36544896,32640,0.01202432756646699,0.90625,0.90625,,,,,,,,,
511,36630976,32704,0.007110660822118811,0.90625,0.90625,,,,,,,,,
512,36713984,32768,0.0065597200309531305,0.859375,0.859375,,,,,,,,,
513,36773952,32832,0.0087758024595366,0.78125,0.78125,0.008773990287202002,0.9375,0.9375,,,,,,
514,36819584,32896,0.01189007519327461,0.859375,0.859375,,,,,,,,,
515,36895936,32960,0.007545812447593513,0.828125,0.828125,,,,,,,,,
516,36982528,33024,0.007644834692024963,0.78125,0.78125,,,,,,,,,
517,37069632,33088,0.00947198651421768,0.796875,0.796875,,,,,,,,,
518,37129088,33152,0.009569093389075457,0.921875,0.921875,,,,,,,,,
519,37194688,33216,0.008009376453648742,0.8125,0.8125,,,,,,,,,
520,37274112,33280,0.009305084544498613,0.78125,0.78125,,,,,,,,,
521,37334080,33344,0.010372398672963691,0.953125,0.953125,0.008280675146951178,0.90625,0.90625,,,,,,
522,37420160,33408,0.006123589043539553,0.890625,0.890625,,,,,,,,,
523,37548736,33472,0.005071534146186577,0.828125,0.828125,,,,,,,,,
524,37624064,33536,0.007650607487129591,0.890625,0.890625,,,,,,,,,
525,37699392,33600,0.009636279016154822,0.796875,0.796875,,,,,,,,,
526,37778304,33664,0.007425912294446956,0.890625,0.890625,,,,,,,,,
527,37855680,33728,0.00713097273935593,0.921875,0.921875,,,,,,,,,
528,37905920,33792,0.011531022630291394,0.875,0.875,,,,,,,,,
529,38007360,33856,0.005941360010572608,0.84375,0.84375,0.009377873823141447,0.953125,0.953125,,,,,,
530,38064768,33920,0.008074306595887927,0.890625,0.890625,,,,,,,,,
531,38138560,33984,0.006615986198659637,0.84375,0.84375,,,,,,,,,
532,38188288,34048,0.01140176352806204,0.890625,0.890625,,,,,,,,,
533,38270784,34112,0.007543134648486406,0.890625,0.890625,,,,,,,,,
534,38351744,34176,0.007931586661096475,0.921875,0.921875,,,,,,,,,
535,38450624,34240,0.00619368461545647,0.84375,0.84375,,,,,,,,,
536,38519808,34304,0.009143313711707145,0.859375,0.859375,,,,,,,,,
537,38595136,34368,0.009160006086476945,0.859375,0.859375,0.006649412895606519,0.984375,0.984375,,,,,,
538,38685824,34432,0.006351485775970636,0.796875,0.796875,,,,,,,,,
539,38768832,34496,0.008622192611578827,0.90625,0.90625,,,,,,,,,
540,38837504,34560,0.009094452954026203,0.890625,0.890625,,,,,,,,,
541,38902080,34624,0.009214398192529815,0.78125,0.78125,,,,,,,,,
542,38965632,34688,0.00829827129072357,0.90625,0.90625,,,,,,,,,
543,39045568,34752,0.008108705051981593,0.859375,0.859375,,,,,,,,,
544,39107584,34816,0.009921207476740327,0.84375,0.84375,,,,,,,,,
545,39179328,34880,0.008510714556164792,0.859375,0.859375,0.006354360554790199,0.96875,0.96875,,,,,,
546,39265920,34944,0.007750957300095496,0.875,0.875,,,,,,,,,
547,39346368,35008,0.008059640828909928,0.84375,0.84375,,,,,,,,,
548,39407360,35072,0.010081499489213401,0.875,0.875,,,,,,,,,
549,39482688,35136,0.009709714644782543,0.75,0.75,,,,,,,,,
550,39560064,35200,0.008204827408271676,0.8125,0.8125,,,,,,,,,
551,39623616,35264,0.008052963577564349,0.828125,0.828125,,,,,,,,,
552,39703040,35328,0.008732130717377436,0.8125,0.8125,,,,,,,,,
553,39784512,35392,0.008391194346627587,0.828125,0.828125,0.010749480606783584,0.9375,0.9375,,,,,,
554,39899264,35456,0.0049165659287723745,0.828125,0.828125,,,,,,,,,
555,39967424,35520,0.009309927939732678,0.75,0.75,,,,,,,,,
556,40050432,35584,0.006692804111175043,0.8125,0.8125,,,,,,,,,
557,40127296,35648,0.007775124789973224,0.8125,0.8125,,,,,,,,,
558,40194944,35712,0.009242118101724813,0.859375,0.859375,,,,,,,,,
559,40277952,35776,0.0069508402093339935,0.875,0.875,,,,,,,,,
560,40344576,35840,0.008876433623246907,0.78125,0.78125,,,,,,,,,
561,40409664,35904,0.008450049122011484,0.84375,0.84375,0.008717643085707515,0.953125,0.953125,,,,,,
562,40488576,35968,0.007163910128971819,0.90625,0.90625,,,,,,,,,
563,40538816,36032,0.010394729680659154,0.859375,0.859375,,,,,,,,,
564,40615680,36096,0.007334452980945311,0.859375,0.859375,,,,,,,,,
565,40682304,36160,0.009237707529357722,0.875,0.875,,,,,,,,,
566,40749440,36224,0.008926514257977225,0.765625,0.765625,,,,,,,,,
567,40802240,36288,0.010859010693366764,0.828125,0.828125,,,,,,,,,
568,40893440,36352,0.006457012207286371,0.875,0.875,,,,,,,,,
569,40981568,36416,0.007622438919291453,0.828125,0.828125,0.007551351705144829,0.984375,0.984375,,,,,,
570,41033856,36480,0.010252108466425651,0.9375,0.9375,,,,,,,,,
571,41105600,36544,0.008275326713066945,0.828125,0.828125,,,,,,,,,
572,41194240,36608,0.007148398600079923,0.78125,0.78125,,,,,,,,,
573,41275200,36672,0.007013374587798255,0.90625,0.90625,,,,,,,,,
574,41355136,36736,0.00874010294241106,0.78125,0.78125,,,,,,,,,
575,41420224,36800,0.0099129219640434,0.765625,0.765625,,,,,,,,,
576,41501184,36864,0.008336768657554257,0.890625,0.890625,,,,,,,,,
577,41561664,36928,0.0085065774746607,0.84375,0.84375,0.004767776451851986,0.96875,0.96875,,,,,,
578,41636992,36992,0.007815354297513339,0.890625,0.890625,,,,,,,,,
579,41721024,37056,0.007264567386929259,0.8125,0.8125,,,,,,,,,
580,41797888,37120,0.0075336619599193355,0.828125,0.828125,,,,,,,,,
581,41881408,37184,0.007294568099473722,0.75,0.75,,,,,,,,,
582,41943936,37248,0.011085335078267712,0.859375,0.859375,,,,,,,,,
583,42018240,37312,0.008891432422591935,0.921875,0.921875,,,,,,,,,
584,42084352,37376,0.00952234959588546,0.859375,0.859375,,,,,,,,,
585,42162240,37440,0.008189797778502443,0.890625,0.890625,0.006844964918056478,0.96875,0.96875,,,,,,
586,42237056,37504,0.007940822221172416,0.875,0.875,,,,,,,,,
587,42322624,37568,0.006953030564212217,0.78125,0.78125,,,,,,,,,
588,42375936,37632,0.009971525018744827,0.828125,0.828125,,,,,,,,,
589,42463552,37696,0.008125220295332655,0.734375,0.734375,,,,,,,,,
590,42514816,37760,0.01134621643727578,0.90625,0.90625,,,,,,,,,
591,42573760,37824,0.009849539180514637,0.71875,0.71875,,,,,,,,,
592,42649600,37888,0.007193814142234808,0.796875,0.796875,,,,,,,,,
593,42735680,37952,0.006860844917724237,0.796875,0.796875,0.007404853188622127,0.9375,0.9375,,,,,,
594,42810496,38016,0.009628487029561341,0.8125,0.8125,,,,,,,,,
595,42879680,38080,0.008727334432509413,0.953125,0.953125,,,,,,,,,
596,42964224,38144,0.00714309296674085,0.90625,0.90625,,,,,,,,,
597,43048768,38208,0.007534895703471708,0.875,0.875,,,,,,,,,
598,43116416,38272,0.009526645429124623,0.8125,0.8125,,,,,,,,,
599,43185088,38336,0.008428349537206501,0.84375,0.84375,,,,,,,,,
600,43259392,38400,0.008628100536578961,0.875,0.875,,,,,,,,,
601,43333184,38464,0.00813886349746907,0.890625,0.890625,0.0077950977087366275,0.96875,0.96875,,,,,,
602,43385472,38528,0.01076872198040599,0.796875,0.796875,,,,,,,,,
603,43458240,38592,0.00898295160149162,0.84375,0.84375,,,,,,,,,
604,43533568,38656,0.008020513055937224,0.8125,0.8125,,,,,,,,,
605,43613504,38720,0.006977777016795112,0.890625,0.890625,,,,,,,,,
606,43671424,38784,0.009476293917410408,0.921875,0.921875,,,,,,,,,
607,43728320,38848,0.0105379303582329,0.75,0.75,,,,,,,,,
608,43804672,38912,0.00846219828978827,0.8125,0.8125,,,,,,,,,
609,43855424,38976,0.010651041919029568,0.859375,0.859375,0.00960030356542854,0.96875,0.96875,,,,,,
610,43934336,39040,0.007511689047430059,0.765625,0.765625,,,,,,,,,
611,43987648,39104,0.011123269672711829,0.796875,0.796875,,,,,,,,,
612,44058368,39168,0.00842128719691033,0.921875,0.921875,,,,,,,,,
613,44149568,39232,0.006827367912077284,0.875,0.875,,,,,,,,,
614,44204416,39296,0.009132963697370038,0.828125,0.828125,,,,,,,,,
615,44275648,39360,0.007767252926015982,0.84375,0.84375,,,,,,,,,
616,44367360,39424,0.006038880109364431,0.765625,0.765625,,,,,,,,,
617,44443200,39488,0.00800521084810854,0.8125,0.8125,0.011024830381935342,0.96875,0.96875,,,,,,
618,44524672,39552,0.008038829503485612,0.765625,0.765625,,,,,,,,,
619,44595904,39616,0.008991390629760862,0.859375,0.859375,,,,,,,,,
620,44675840,39680,0.007179638284253656,0.828125,0.828125,,,,,,,,,
621,44743488,39744,0.009713334070102149,0.828125,0.828125,,,,,,,,,
622,44832640,39808,0.007509724256540276,0.875,0.875,,,,,,,,,
623,44907968,39872,0.009325788922013686,0.890625,0.890625,,,,,,,,,
624,44977664,39936,0.008774197774034046,0.875,0.875,,,,,,,,,
625,45032000,40000,0.009455656340021532,0.859375,0.859375,0.009853909576301213,0.96875,0.96875,,,,,,
626,45104768,40064,0.00911705287688066,0.78125,0.78125,,,,,,,,,
627,45166272,40128,0.008668439588740617,0.890625,0.890625,,,,,,,,,
628,45219584,40192,0.010302269521373253,0.890625,0.890625,,,,,,,,,
629,45289280,40256,0.007914552168257942,0.890625,0.890625,,,,,,,,,
630,45377408,40320,0.007553819900624851,0.875,0.875,,,,,,,,,
631,45465536,40384,0.007962423949411613,0.8125,0.8125,,,,,,,,,
632,45554176,40448,0.007035095614392097,0.859375,0.859375,,,,,,,,,
633,45631552,40512,0.007627781367291773,0.875,0.875,0.006143194743639296,0.953125,0.953125,,,,,,
634,45711488,40576,0.006496596885015946,0.921875,0.921875,,,,,,,,,
635,45781184,40640,0.009124702733526347,0.875,0.875,,,,,,,,,
636,45842176,40704,0.009641797139697227,0.859375,0.859375,,,,,,,,,
637,45929280,40768,0.007846638080430924,0.90625,0.90625,,,,,,,,,
638,45984640,40832,0.010382582452446656,0.84375,0.84375,,,,,,,,,
639,46068672,40896,0.007459897367635242,0.90625,0.90625,,,,,,,,,
640,46142976,40960,0.008677625846478128,0.8125,0.8125,,,,,,,,,
641,46228032,41024,0.006850499230437207,0.890625,0.890625,0.007123989948021991,0.984375,0.984375,,,,,,
642,46299776,41088,0.007143996920271984,0.84375,0.84375,,,,,,,,,
643,46368448,41152,0.008295150457314422,0.890625,0.890625,,,,,,,,,
644,46427392,41216,0.010349619703881666,0.796875,0.796875,,,,,,,,,
645,46500672,41280,0.007474016298706715,0.859375,0.859375,,,,,,,,,
646,46563712,41344,0.009201349113170547,0.8125,0.8125,,,,,,,,,
647,46640576,41408,0.00842332184678441,0.828125,0.828125,,,,,,,,,
648,46704128,41472,0.008294728936224597,0.859375,0.859375,,,,,,,,,
649,46774848,41536,0.008643941221900011,0.875,0.875,0.009368949574886922,0.9375,0.9375,,,,,,
650,46853248,41600,0.007916780106489633,0.828125,0.828125,,,,,,,,,
651,46930112,41664,0.007554655545860419,0.90625,0.90625,,,,,,,,,
652,46985472,41728,0.009833714427455382,0.8125,0.8125,,,,,,,,,
