iter	RMSE
1513	0.30224209
1514	0.3021452936
1515	0.3020159261
1516	0.3019137597
1517	0.3018318067
1518	0.301772688
1519	0.3017220451
1520	0.3016532814
1521	0.3015982593
1522	0.3014888888
1523	0.3013652817
1524	0.3013246529
1525	0.3012896165
1526	0.3011959885
1527	0.3011097428
1528	0.3010177118
1529	0.3009282425
1530	0.3008628961
1531	0.3007898551
1532	0.3007018337
1533	0.300673835
1534	0.3006077717
1535	0.300524936
1536	0.3004891754
1537	0.3003931838
1538	0.3003426428
1539	0.3002489846
1540	0.3002018582
1541	0.3001667496
1542	0.3001322748
1543	0.2999938435
1544	0.2999398372
1545	0.2998801885
1546	0.2998123355
1547	0.2997536199
1548	0.2997112873
1549	0.2996551862
1550	0.2996089881
1551	0.2995614905
1552	0.299529546
1553	0.299462205
1554	0.299368367
1555	0.2993062563
1556	0.2992473076
1557	0.2992039725
1558	0.2991604481
1559	0.2990631369
1560	0.2989539712
1561	0.2988910262
1562	0.2988098723
1563	0.2987018541
1564	0.2986754311
1565	0.2986304228
1566	0.2985698873
1567	0.2985005663
1568	0.2984401623
1569	0.2983755944
1570	0.2983185528
1571	0.2982569447
1572	0.2982240909
1573	0.2981350193
1574	0.2981095143
1575	0.2980953681
1576	0.2979982472
1577	0.2978973046
1578	0.2977171294
1579	0.2976470879
1580	0.2975810969
1581	0.2975120143
1582	0.2974546392
1583	0.2973640813
1584	0.2973042681
1585	0.2972641897
1586	0.2971801859
1587	0.2971529556
1588	0.2970946207
1589	0.2970398695
1590	0.2969684316
1591	0.2969346632
1592	0.296877254
1593	0.2967955672
1594	0.2967062259
1595	0.2966264243
1596	0.2965770639
1597	0.2964933148
1598	0.2964438983
1599	0.2963876418
1600	0.2963582147
1601	0.2963103508
1602	0.2962622216
1603	0.2961612999
1604	0.2960638028
1605	0.29597304
1606	0.295920048
1607	0.2958561912
1608	0.2957785774
1609	0.2957192658
1610	0.2956559443
1611	0.295624718
1612	0.2955628894
1613	0.2954321556
1614	0.2953636625
1615	0.2952898012
1616	0.2951248929
1617	0.2950840112
1618	0.2950259173
1619	0.2949320251
1620	0.2948325943
1621	0.2948032791
1622	0.2947541527
1623	0.2947052004
1624	0.2946611423
1625	0.294593418
1626	0.2945235772
1627	0.2944900936
1628	0.2944507662
1629	0.2943872704
1630	0.2943225739
1631	0.2942472888
1632	0.2941431697
1633	0.2940659783
1634	0.2940150236
1635	0.2939602345
1636	0.2939460634
1637	0.2938825003
1638	0.2938457884
1639	0.293792635
1640	0.2937042973
1641	0.2936555834
1642	0.2936206618
1643	0.2935285694
1644	0.2934699747
1645	0.2934386133
1646	0.2933799293
1647	0.2933043263
1648	0.2932410945
1649	0.2931858013
1650	0.2930722787
1651	0.2929980177
1652	0.2929406052
1653	0.2928595129
1654	0.292806281
1655	0.2927562423
1656	0.2927078
1657	0.2926337765
1658	0.2925506392
1659	0.292487353
1660	0.2923979464
1661	0.2923564583
1662	0.2922983461
1663	0.2922375412
1664	0.2922168911
1665	0.2921733057
1666	0.292090883
1667	0.2920339874
1668	0.2919915289
1669	0.2919399158
1670	0.2919184156
1671	0.2918561091
1672	0.2917876045
1673	0.2917582816
1674	0.2917008436
1675	0.2916385916
1676	0.2915751349
1677	0.2915388696
1678	0.2914838826
1679	0.2914399164
1680	0.2914019127
1681	0.2913815681
1682	0.2913457888
1683	0.2912821662
1684	0.2912311776
1685	0.291202788
1686	0.2911508499
1687	0.291128893
1688	0.2910512008
1689	0.2909826222
1690	0.2909189298
1691	0.2908465756
1692	0.2908070477
1693	0.290758727
1694	0.2907091496
1695	0.2906900347
1696	0.2906114507
1697	0.2905313022
1698	0.2904619557
1699	0.290377951
1700	0.2903197127
1701	0.2902601959
1702	0.2902005638
1703	0.2901580091
1704	0.2901047941
1705	0.2900303755
1706	0.2899506354
1707	0.289896515
1708	0.2898649948
1709	0.2898212219
1710	0.289744784
1711	0.2897009793
1712	0.2896507915
1713	0.2895944399
1714	0.2895295081
1715	0.289430096
1716	0.2893794949
1717	0.2893118967
1718	0.2892339984
1719	0.2891455032
1720	0.2891239311
1721	0.2890622001
1722	0.2890175326
1723	0.2889320426
1724	0.2888547715
1725	0.288787207
1726	0.2887237992
1727	0.2886496952
1728	0.2886282254
1729	0.288579758
1730	0.2885031252
1731	0.288489015
1732	0.288409685
1733	0.2883682844
1734	0.2883047293
1735	0.2882689439
1736	0.2882213662
1737	0.2881281625
1738	0.2880798014
1739	0.2880053407
1740	0.2879326805
1741	0.287889736
1742	0.2878376463
1743	0.2877877651
1744	0.2877255138
1745	0.2876694537
1746	0.2876204985
1747	0.287548164
1748	0.2874479686
1749	0.287384174
1750	0.2873661084
1751	0.2873543432
1752	0.2872842542
1753	0.2872269156
1754	0.2871667656
1755	0.2871323589
1756	0.2870466308
1757	0.2869359942
1758	0.2868690013
1759	0.2868414867
1760	0.286805684
1761	0.2867410844
1762	0.2867063993
1763	0.2866424191
1764	0.286576857
1765	0.2865313575
1766	0.2864988551
1767	0.2864044837
1768	0.2863637733
1769	0.2863156681
1770	0.2861990708
1771	0.2861414808
1772	0.2861082397
1773	0.2860534884
1774	0.2860161875
1775	0.2859825631
1776	0.2859176223
1777	0.2858584964
1778	0.285825712
1779	0.2857590562
1780	0.2856997782
1781	0.2856343198
1782	0.285560859
1783	0.2855302372
1784	0.2854704829
1785	0.2853924959
1786	0.2853228138
1787	0.2852757714
1788	0.2852107714
1789	0.2851718809
1790	0.2850857473
1791	0.2850387331
1792	0.2849949809
1793	0.2849394228
1794	0.2848997301
1795	0.2848765112
1796	0.2848604685
1797	0.2848196602
1798	0.2847763318
1799	0.284756633
1800	0.2847092274
1801	0.2846616696
1802	0.2846062076
1803	0.2845353704
1804	0.2844591717
1805	0.2843983291
1806	0.2843467401
1807	0.2843185782
1808	0.2842553753
1809	0.284193967
1810	0.2841191348
1811	0.2840503216
1812	0.2839997114
1813	0.2839365058
1814	0.2838712438
1815	0.2838211857
1816	0.28377399
1817	0.2837036697
1818	0.2836573379
1819	0.283626874
1820	0.2836106028
1821	0.2835866321
1822	0.2835303572
1823	0.2834181749
1824	0.2833426956
1825	0.2833173289
1826	0.2832600533
1827	0.2832249879
1828	0.283184216
1829	0.2831297369
1830	0.2830262372
1831	0.2829870509
1832	0.2829252914
1833	0.2828782255
1834	0.2828008304
1835	0.282781613
1836	0.2827558448
1837	0.2827230256
1838	0.2826455071
1839	0.2826207767
1840	0.282557258
1841	0.2824922651
1842	0.2824273414
1843	0.2823967134
1844	0.2823501993
1845	0.2823239536
1846	0.2822795175
1847	0.2822199504
1848	0.2822058455
1849	0.2821416051
1850	0.2820862389
1851	0.2820498615
1852	0.2819822237
1853	0.2819466963
1854	0.2819103268
1855	0.2818790389
1856	0.2818386551
1857	0.2818129386
1858	0.2817264189
1859	0.2816486295
1860	0.281576852
1861	0.2815410477
1862	0.2814753169
1863	0.2814415676
1864	0.2813563191
1865	0.2812940576
1866	0.2812410062
1867	0.2812134899
1868	0.2811961853
1869	0.28112249
1870	0.2811050194
1871	0.2810665897
1872	0.2810374193
1873	0.2809685717
1874	0.2809369841
1875	0.2808881894
1876	0.2807919817
1877	0.2807450814
1878	0.2807058344
1879	0.2806579686
1880	0.2805776672
1881	0.2805542848
1882	0.2804894797
1883	0.2804169414
1884	0.2803678768
1885	0.2803157412
1886	0.2802696168
1887	0.2801984472
1888	0.2801607386
1889	0.2801226046
1890	0.2800739684
1891	0.2799908107
1892	0.2799281632
1893	0.2798814463
1894	0.279810247
1895	0.2797684073
1896	0.2797449385
1897	0.2797014619
1898	0.2796622193
1899	0.279610197
1900	0.2795733771
1901	0.2794957514
1902	0.2794161686
1903	0.2793617892
1904	0.2793085036
1905	0.2792367944
1906	0.2791612197
1907	0.2791243448
1908	0.2790738218
1909	0.2790562227
1910	0.2790113424
1911	0.2789472176
1912	0.2789055898
1913	0.278870859
1914	0.2788042837
1915	0.2787678815
1916	0.2787096538
1917	0.278621507
1918	0.278543616
1919	0.2784837775
1920	0.2784200589
1921	0.2783654476
1922	0.2783156615
1923	0.2782956317
1924	0.2782560571
1925	0.2781859413
1926	0.2781312482
1927	0.2780777994
1928	0.2780349108
1929	0.2779969444
1930	0.2779342619
1931	0.2778738516
1932	0.2778091103
1933	0.277744197
1934	0.2776988422
1935	0.277591458
1936	0.2775364651
1937	0.2774809683
1938	0.2774148334
1939	0.2773740934
1940	0.2773176682
1941	0.277273555
1942	0.2772302774
1943	0.2771204152
1944	0.2770441585
1945	0.2769541028
1946	0.2769035061
1947	0.2768846496
1948	0.2768060073
1949	0.2767490395
1950	0.2766905047
1951	0.2766486164
1952	0.2766043881
1953	0.2765492216
1954	0.276468454
1955	0.2764288624
1956	0.2763566919
1957	0.2763022878
1958	0.2762278535
1959	0.2761721791
1960	0.2761133749
1961	0.2760616893
1962	0.2760083444
1963	0.2759838317
1964	0.2759401035
1965	0.275894356
1966	0.2758535286
1967	0.2757855433
1968	0.2757596621
1969	0.2757032654
1970	0.2756320933
1971	0.2755715607
1972	0.2755162852
1973	0.2754643674
1974	0.2754256759
1975	0.2753749681
1976	0.2753314381
1977	0.2753012901
1978	0.2752318638
1979	0.2751534352
1980	0.275098703
1981	0.2750731369
1982	0.2750444968
1983	0.2750067478
1984	0.2749785148
1985	0.2748702037
1986	0.2748156403
1987	0.2747765708
1988	0.2747246479
1989	0.274667628
1990	0.2745983927
1991	0.274544248
1992	0.2744752776
1993	0.2744379662
1994	0.2744091978
1995	0.2743543792
1996	0.2743075567
1997	0.274258556
1998	0.2741804392
1999	0.2741483137
