step,mloss,gloss,loss
28000.0,0.8859,0.2677,1.1536
28100.0,0.8865,0.267,1.1535
28200.0,0.8832,0.2671,1.1503
28300.0,0.8864,0.2669,1.1533
28400.0,0.8889,0.2682,1.1571
28500.0,0.8898,0.2673,1.1571
28600.0,0.887,0.267,1.154
28700.0,0.8848,0.2663,1.1511
28800.0,0.8883,0.2658,1.1541
28900.0,0.8828,0.2662,1.149
29000.0,0.8871,0.2664,1.1535
29100.0,0.885,0.2662,1.1512
29200.0,0.8844,0.2655,1.1499
29300.0,0.8861,0.2652,1.1513
29400.0,0.884,0.2668,1.1508
29500.0,0.8849,0.2665,1.1514
29600.0,0.8814,0.265,1.1463999999999999
29700.0,0.8842,0.265,1.1492
29800.0,0.8812,0.2654,1.1466
29900.0,0.8838,0.2643,1.1481
30000.0,0.8835,0.2649,1.1484
