step,mloss,gloss,loss
20600.0,0.2793,0.1692,0.4485
20700.0,0.2793,0.1698,0.4491
20800.0,0.2785,0.1693,0.44780000000000003
20900.0,0.281,0.1699,0.4509
21000.0,0.2797,0.1683,0.448
21100.0,0.2774,0.168,0.4454
21200.0,0.2796,0.1694,0.449
21300.0,0.2777,0.1687,0.4464
21400.0,0.2817,0.1685,0.45020000000000004
21500.0,0.2794,0.1673,0.4467
21600.0,0.2787,0.1685,0.44720000000000004
21700.0,0.2793,0.1679,0.4472
21800.0,0.2784,0.1671,0.4455
21900.0,0.2773,0.1679,0.4452
22000.0,0.2782,0.1671,0.44530000000000003
22100.0,0.2789,0.1664,0.4453
22200.0,0.278,0.1669,0.4449
22300.0,0.2781,0.1672,0.44530000000000003
22400.0,0.2785,0.1659,0.4444
22500.0,0.2782,0.1665,0.4447
22600.0,0.2771,0.1666,0.4437
22700.0,0.278,0.1657,0.4437
22800.0,0.2789,0.1657,0.4446
22900.0,0.2773,0.1658,0.4431
23000.0,0.2771,0.1652,0.4423
23100.0,0.278,0.1649,0.4429
23200.0,0.2775,0.1659,0.4434
23300.0,0.2773,0.1654,0.4427
23400.0,0.2764,0.1659,0.44229999999999997
23500.0,0.2782,0.165,0.44320000000000004
23600.0,0.2783,0.1644,0.4427
23700.0,0.2786,0.1651,0.4437
23800.0,0.2777,0.1646,0.4423
23900.0,0.2778,0.1644,0.4422
24000.0,0.2776,0.1641,0.4417
24100.0,0.2772,0.1639,0.4411
24200.0,0.2774,0.1632,0.4406
24300.0,0.2765,0.1644,0.4409
24400.0,0.277,0.1637,0.44070000000000004
24500.0,0.2764,0.1635,0.43989999999999996
24600.0,0.2776,0.1632,0.4408
24700.0,0.2758,0.1632,0.439
24800.0,0.2769,0.1627,0.4396
24900.0,0.2777,0.1628,0.4405
25000.0,0.2764,0.1628,0.4392
25100.0,0.276,0.1624,0.4384
25200.0,0.2771,0.1626,0.4397
25300.0,0.2769,0.1626,0.4395
25400.0,0.2776,0.1623,0.4399
25500.0,0.2763,0.1624,0.4387
25600.0,0.2756,0.1625,0.43810000000000004
25700.0,0.276,0.162,0.43800000000000006
25800.0,0.2762,0.1619,0.4381
25900.0,0.2773,0.1619,0.4392
26000.0,0.2753,0.1615,0.43679999999999997
26100.0,0.2743,0.1624,0.4367
26200.0,0.2759,0.1614,0.43729999999999997
26300.0,0.2744,0.161,0.4354
26400.0,0.2751,0.1613,0.4364
26500.0,0.2748,0.1611,0.43589999999999995
26600.0,0.2756,0.1609,0.4365
26700.0,0.2784,0.1644,0.44279999999999997
26800.0,0.2757,0.1611,0.43679999999999997
26900.0,0.2755,0.1605,0.43600000000000005
27000.0,0.2755,0.1608,0.4363
27100.0,0.2754,0.1604,0.43579999999999997
27200.0,0.2758,0.1607,0.4365
27300.0,0.2754,0.1606,0.43599999999999994
27400.0,0.2755,0.1599,0.4354
27500.0,0.2757,0.1595,0.43520000000000003
27600.0,0.2764,0.1606,0.43699999999999994
27700.0,0.2755,0.1599,0.4354
27800.0,0.2753,0.1602,0.4355
27900.0,0.2743,0.1599,0.4342
28000.0,0.2757,0.1599,0.4356
28100.0,0.2737,0.1598,0.4335
28200.0,0.2742,0.1597,0.4339
