step,mloss,gloss,loss
28100.0,0.0,0.4415,0.4415
28200.0,0.0,0.4407,0.4407
28300.0,0.0,0.4411,0.4411
28400.0,0.0,0.4403,0.4403
28500.0,0.0,0.4418,0.4418
28600.0,0.0,0.4412,0.4412
28700.0,0.0,0.4403,0.4403
28800.0,0.0,0.4404,0.4404
28900.0,0.0,0.4407,0.4407
29000.0,0.0,0.442,0.442
29100.0,0.0,0.4411,0.4411
29200.0,0.0,0.4398,0.4398
29300.0,0.0,0.4402,0.4402
29400.0,0.0,0.4411,0.4411
29500.0,0.0,0.44,0.44
29600.0,0.0,0.4408,0.4408
29700.0,0.0,0.4404,0.4404
29800.0,0.0,0.4405,0.4405
29900.0,0.0,0.4407,0.4407
30000.0,0.0,0.439,0.439
30100.0,0.0,0.441,0.441
30200.0,0.0,0.4398,0.4398
30300.0,0.0,0.4411,0.4411
30400.0,0.0,0.439,0.439
30500.0,0.0,0.44,0.44
30600.0,0.0,0.4393,0.4393
30700.0,0.0,0.4392,0.4392
30800.0,0.0,0.4402,0.4402
30900.0,0.0,0.4403,0.4403
31000.0,0.0,0.4382,0.4382
31100.0,0.0,0.4403,0.4403
31200.0,0.0,0.4387,0.4387
31300.0,0.0,0.4396,0.4396
31400.0,0.0,0.4393,0.4393
31500.0,0.0,0.4402,0.4402
31600.0,0.0,0.4391,0.4391
31700.0,0.0,0.4395,0.4395
31800.0,0.0,0.4377,0.4377
31900.0,0.0,0.4392,0.4392
32000.0,0.0,0.4391,0.4391
32100.0,0.0,0.4388,0.4388
32200.0,0.0,0.4394,0.4394
32300.0,0.0,0.4364,0.4364
32400.0,0.0,0.4369,0.4369
32500.0,0.0,0.4392,0.4392
32600.0,0.0,0.4383,0.4383
32700.0,0.0,0.4359,0.4359
32800.0,0.0,0.4379,0.4379
32900.0,0.0,0.4385,0.4385
33000.0,0.0,0.4376,0.4376
33100.0,0.0,0.4369,0.4369
33200.0,0.0,0.4376,0.4376
33300.0,0.0,0.4377,0.4377
33400.0,0.0,0.4385,0.4385
33500.0,0.0,0.4377,0.4377
33600.0,0.0,0.4369,0.4369
33700.0,0.0,0.4377,0.4377
33800.0,0.0,0.4369,0.4369
33900.0,0.0,0.4387,0.4387
34000.0,0.0,0.437,0.437
34100.0,0.0,0.4377,0.4377
34200.0,0.0,0.4364,0.4364
34300.0,0.0,0.4368,0.4368
34400.0,0.0,0.4369,0.4369
34500.0,0.0,0.436,0.436
34600.0,0.0,0.4359,0.4359
34700.0,0.0,0.4372,0.4372
34800.0,0.0,0.4356,0.4356
34900.0,0.0,0.4359,0.4359
35000.0,0.0,0.4371,0.4371
35100.0,0.0,0.4369,0.4369
35200.0,0.0,0.4356,0.4356
35300.0,0.0,0.4368,0.4368
35400.0,0.0,0.436,0.436
35500.0,0.0,0.4361,0.4361
35600.0,0.0,0.4356,0.4356
35700.0,0.0,0.4344,0.4344
35800.0,0.0,0.4353,0.4353
35900.0,0.0,0.4354,0.4354
36000.0,0.0,0.4348,0.4348
36100.0,0.0,0.436,0.436
36200.0,0.0,0.435,0.435
36300.0,0.0,0.4348,0.4348
36400.0,0.0,0.4353,0.4353
36500.0,0.0,0.4348,0.4348
36600.0,0.0,0.4333,0.4333
36700.0,0.0,0.4348,0.4348
36800.0,0.0,0.4352,0.4352
36900.0,0.0,0.4338,0.4338
37000.0,0.0,0.4354,0.4354
37100.0,0.0,0.4339,0.4339
37200.0,0.0,0.4342,0.4342
37300.0,0.0,0.4349,0.4349
37400.0,0.0,0.4332,0.4332
37500.0,0.0,0.4345,0.4345
37600.0,0.0,0.4337,0.4337
37700.0,0.0,0.4335,0.4335
37800.0,0.0,0.434,0.434
37900.0,0.0,0.4338,0.4338
38000.0,0.0,0.4344,0.4344
38100.0,0.0,0.4338,0.4338
38200.0,0.0,0.4336,0.4336
38300.0,0.0,0.4323,0.4323
38400.0,0.0,0.434,0.434
38500.0,0.0,0.434,0.434
38600.0,0.0,0.4325,0.4325
38700.0,0.0,0.434,0.434
38800.0,0.0,0.4325,0.4325
38900.0,0.0,0.4333,0.4333
39000.0,0.0,0.4326,0.4326
39100.0,0.0,0.4333,0.4333
39200.0,0.0,0.4328,0.4328
39300.0,0.0,0.432,0.432
39400.0,0.0,0.4327,0.4327
39500.0,0.0,0.4316,0.4316
39600.0,0.0,0.4338,0.4338
39700.0,0.0,0.4329,0.4329
39800.0,0.0,0.4321,0.4321
39900.0,0.0,0.4317,0.4317
40000.0,0.0,0.4331,0.4331
40100.0,0.0,0.4327,0.4327
40200.0,0.0,0.4316,0.4316
40300.0,0.0,0.4325,0.4325
40400.0,0.0,0.4308,0.4308
40500.0,0.0,0.4317,0.4317
40600.0,0.0,0.432,0.432
40700.0,0.0,0.4329,0.4329
40800.0,0.0,0.4321,0.4321
40900.0,0.0,0.4324,0.4324
41000.0,0.0,0.4313,0.4313
41100.0,0.0,0.4316,0.4316
41200.0,0.0,0.4311,0.4311
41300.0,0.0,0.4313,0.4313
41400.0,0.0,0.4316,0.4316
41500.0,0.0,0.4311,0.4311
41600.0,0.0,0.4298,0.4298
41700.0,0.0,0.4311,0.4311
41800.0,0.0,0.4305,0.4305
41900.0,0.0,0.4304,0.4304
42000.0,0.0,0.4308,0.4308
42100.0,0.0,0.431,0.431
42200.0,0.0,0.4303,0.4303
42300.0,0.0,0.4303,0.4303
42400.0,0.0,0.4312,0.4312
42500.0,0.0,0.4311,0.4311
42600.0,0.0,0.4313,0.4313
42700.0,0.0,0.4313,0.4313
42800.0,0.0,0.4298,0.4298
42900.0,0.0,0.4298,0.4298
43000.0,0.0,0.4306,0.4306
43100.0,0.0,0.4292,0.4292
43200.0,0.0,0.4306,0.4306
43300.0,0.0,0.4293,0.4293
43400.0,0.0,0.4299,0.4299
43500.0,0.0,0.429,0.429
