step,mloss,gloss,loss
20500.0,0.5942,0.3534,0.9476
20600.0,0.5929,0.3533,0.9461999999999999
20700.0,0.589,0.3527,0.9417
20800.0,0.5874,0.3536,0.9410000000000001
20900.0,0.5826,0.3517,0.9343
21000.0,0.5881,0.3541,0.9421999999999999
21100.0,0.5863,0.3537,0.9400000000000001
21200.0,0.5904,0.3523,0.9427000000000001
21300.0,0.5872,0.3524,0.9396
21400.0,0.5819,0.3525,0.9343999999999999
21500.0,0.5909,0.353,0.9439
21600.0,0.5879,0.3525,0.9403999999999999
21700.0,0.5859,0.3515,0.9374
21800.0,0.5858,0.351,0.9368
21900.0,0.5835,0.3509,0.9344
22000.0,0.5902,0.3524,0.9425999999999999
22100.0,0.5818,0.3501,0.9319
22200.0,0.5852,0.3509,0.9361
22300.0,0.5841,0.3505,0.9345999999999999
22400.0,0.5854,0.3503,0.9357
22500.0,0.5878,0.3522,0.94
22600.0,0.5829,0.3511,0.9339999999999999
22700.0,0.5806,0.3507,0.9313
22800.0,0.5822,0.3513,0.9335
22900.0,0.5833,0.3498,0.9331
23000.0,0.5826,0.3499,0.9325
23100.0,0.5785,0.3486,0.9271
23200.0,0.5814,0.3483,0.9297
23300.0,0.5796,0.3487,0.9283
23400.0,0.5833,0.3493,0.9326000000000001
23500.0,0.5808,0.3485,0.9293
23600.0,0.5787,0.3491,0.9278
23700.0,0.5793,0.3476,0.9269000000000001
23800.0,0.5803,0.3485,0.9288000000000001
23900.0,0.5831,0.3486,0.9317
24000.0,0.5821,0.3474,0.9295
24100.0,0.5749,0.3474,0.9222999999999999
24200.0,0.5762,0.3468,0.923
24300.0,0.5743,0.3466,0.9209
24400.0,0.5771,0.3475,0.9245999999999999
24500.0,0.5755,0.3455,0.921
24600.0,0.5739,0.3451,0.919
24700.0,0.5775,0.3468,0.9243
24800.0,0.5779,0.3454,0.9233
24900.0,0.5764,0.3454,0.9218
25000.0,0.5778,0.3459,0.9237
25100.0,0.5687,0.3452,0.9138999999999999
25200.0,0.5725,0.3456,0.9181
25300.0,0.5749,0.3461,0.921
25400.0,0.5706,0.3459,0.9165
25500.0,0.5728,0.3453,0.9180999999999999
25600.0,0.5725,0.3447,0.9172
25700.0,0.5691,0.3436,0.9127000000000001
