iter	RMSE
1515	0.2872497283
1516	0.2872287826
1517	0.2871798487
1518	0.2871089671
1519	0.2870627661
1520	0.2869989994
1521	0.2869398686
1522	0.2869027895
1523	0.2868533329
1524	0.2868113684
1525	0.2867422983
1526	0.2867094476
1527	0.2866593443
1528	0.2866198004
1529	0.286570114
1530	0.2865190024
1531	0.2864684158
1532	0.2864110424
1533	0.2863485535
1534	0.2862635379
1535	0.2862070766
1536	0.2861852385
1537	0.2861322057
1538	0.2860847126
1539	0.2860426082
1540	0.2860104925
1541	0.2859642772
1542	0.2859002967
1543	0.2858594238
1544	0.285814307
1545	0.2857811993
1546	0.2857423489
1547	0.2857020244
1548	0.2856409677
1549	0.2855846248
1550	0.2855632095
1551	0.2854938918
1552	0.2854677423
1553	0.2853933411
1554	0.2853743785
1555	0.2853281291
1556	0.2852866282
1557	0.2852281474
1558	0.2851880773
1559	0.2851383243
1560	0.2851070241
1561	0.2850535588
1562	0.2850020561
1563	0.2849626534
1564	0.2848898747
1565	0.2848710559
1566	0.2848127751
1567	0.2847633225
1568	0.2847226747
1569	0.2846526033
1570	0.2845890129
1571	0.2845458212
1572	0.2844962755
1573	0.284442561
1574	0.2843725814
1575	0.2843251511
1576	0.2842530907
1577	0.2842111796
1578	0.284176592
1579	0.2841377435
1580	0.2841166275
1581	0.2840782334
1582	0.2840251488
1583	0.2839834298
1584	0.2839325984
1585	0.2838847979
1586	0.2838386388
1587	0.2838041233
1588	0.2837415655
1589	0.2836957619
1590	0.2836476877
1591	0.2835929833
1592	0.2835470067
1593	0.2834966425
1594	0.2834694134
1595	0.2834140051
1596	0.2833599661
1597	0.283337985
1598	0.2832841693
1599	0.2832090072
1600	0.2831687431
1601	0.2831181443
1602	0.2830709095
1603	0.2830331493
1604	0.2829754816
1605	0.2829293655
1606	0.2828670745
1607	0.2828412922
1608	0.2827963527
1609	0.2827178637
1610	0.2826701145
1611	0.2826174588
1612	0.2825212608
1613	0.2824590549
1614	0.2824385048
1615	0.2824082557
1616	0.282381233
1617	0.2823431154
1618	0.2822931196
1619	0.2822489292
1620	0.2822149749
1621	0.2821582066
1622	0.2820769647
1623	0.2820184698
1624	0.2819739168
1625	0.2819110052
1626	0.2818709037
1627	0.2818477416
1628	0.2817955014
1629	0.2817598959
1630	0.2816889198
1631	0.281667462
1632	0.2816444705
1633	0.2816017004
1634	0.2815788718
1635	0.2815472986
1636	0.2814558444
1637	0.2814081009
1638	0.281342899
1639	0.2813104496
1640	0.2812630957
1641	0.2811910111
1642	0.2811358496
1643	0.2810964033
1644	0.2810711969
1645	0.2810468988
1646	0.281005007
1647	0.280980629
1648	0.2809356562
1649	0.2808888547
1650	0.2808375407
1651	0.2808058578
1652	0.2807588175
1653	0.2807336301
1654	0.2806614745
1655	0.2806444752
1656	0.2805897028
1657	0.2805408497
1658	0.280507969
1659	0.2804714329
1660	0.2804084663
1661	0.2803612835
1662	0.2803403513
1663	0.280300603
1664	0.2802746628
1665	0.2802497169
1666	0.2801884343
1667	0.280145709
1668	0.2801263381
1669	0.2800649862
1670	0.2800014869
1671	0.2799179238
1672	0.2798761031
1673	0.2798103027
1674	0.2797573825
1675	0.2797020065
1676	0.2796752897
1677	0.2796321983
1678	0.2795896679
1679	0.2795644874
1680	0.2795220224
1681	0.279479143
1682	0.2794401256
1683	0.2793991272
1684	0.2793560104
1685	0.2793113831
1686	0.2792676445
1687	0.2792062483
1688	0.2791596752
1689	0.27912784
1690	0.2790784127
1691	0.2790012092
1692	0.278971042
1693	0.2789312274
1694	0.2789003107
1695	0.2788648293
1696	0.2788315623
1697	0.2787846608
1698	0.2787275892
1699	0.2786741704
1700	0.2786266723
1701	0.2785932157
1702	0.2785320817
1703	0.2784872581
1704	0.2784561339
1705	0.2784207539
1706	0.2783798964
1707	0.2783377189
1708	0.278312418
1709	0.2782776953
1710	0.2782338479
1711	0.278203868
1712	0.2781617183
1713	0.2781429897
1714	0.2781235239
1715	0.2780582567
1716	0.2780106533
1717	0.2779523131
1718	0.2779031618
1719	0.2778468584
1720	0.2777840909
1721	0.2777557883
1722	0.2776944612
1723	0.277628592
1724	0.2775714563
1725	0.2775020479
1726	0.2774629775
1727	0.2774168632
1728	0.2773821517
1729	0.2773679939
1730	0.2773214971
1731	0.2772625441
1732	0.2772103456
1733	0.2771727617
1734	0.2771217771
1735	0.2770862078
1736	0.277022538
1737	0.276982778
1738	0.2769217019
1739	0.2768655908
1740	0.2768094256
1741	0.2767556697
1742	0.2766999184
1743	0.2766600634
1744	0.276623573
1745	0.2765804132
1746	0.2765375593
1747	0.2764683108
1748	0.2764326295
1749	0.276323603
1750	0.2762550705
1751	0.2762071952
1752	0.276168993
1753	0.2761464773
1754	0.2761243831
1755	0.2760740661
1756	0.2760564707
1757	0.2760072074
1758	0.2759710491
1759	0.2759069597
1760	0.2758798208
1761	0.2758446292
1762	0.2758074857
1763	0.2757343691
1764	0.2756898153
1765	0.2756612731
1766	0.2756305522
1767	0.2755615132
1768	0.2755413323
1769	0.2755014902
1770	0.2754629932
1771	0.2754143708
1772	0.275361862
1773	0.2752779616
1774	0.2752445005
1775	0.2752025342
1776	0.2751596992
1777	0.2751189438
1778	0.2750578205
1779	0.2750323502
1780	0.2749967844
1781	0.2749571887
1782	0.274917467
1783	0.2748785023
1784	0.2748375841
1785	0.2747881098
1786	0.2747375841
1787	0.274692242
1788	0.2746527141
1789	0.2745941394
1790	0.2745543592
1791	0.2745151179
1792	0.2744770636
1793	0.2744408111
1794	0.2744165475
1795	0.2743871217
1796	0.2743570761
1797	0.274310956
1798	0.2742655689
1799	0.2742181214
1800	0.2741818427
1801	0.2741246655
1802	0.2740621254
1803	0.2740151363
1804	0.2739689889
1805	0.2739205177
1806	0.2738727797
1807	0.273825979
1808	0.273756153
1809	0.2737070782
1810	0.27367999
1811	0.273635331
1812	0.27358048
1813	0.2735360772
1814	0.2734846879
1815	0.2734438443
1816	0.2733966647
1817	0.2733723587
1818	0.2733436795
1819	0.2732994442
1820	0.2732680143
1821	0.2732369603
1822	0.2732027856
1823	0.2731787919
1824	0.2731339501
1825	0.2730955338
1826	0.2730428096
1827	0.2729719202
1828	0.2729460263
1829	0.2729207516
1830	0.2728757255
1831	0.272837634
1832	0.2727588469
1833	0.2726992892
1834	0.2726363002
1835	0.2725934046
1836	0.2725618957
1837	0.2724938756
1838	0.2724342203
1839	0.2724060792
1840	0.2723493634
1841	0.2723056643
1842	0.2722736334
1843	0.2722099522
1844	0.2721782732
1845	0.2721613159
1846	0.2721168284
1847	0.2720741287
1848	0.272041477
1849	0.271987681
1850	0.2719317152
1851	0.2719211363
1852	0.271898808
1853	0.271840282
1854	0.2717988018
1855	0.2717622948
1856	0.271730612
1857	0.2716739101
1858	0.2716273366
1859	0.2715789192
1860	0.2715177437
1861	0.2714871575
1862	0.2714267662
1863	0.2713973663
1864	0.2713564383
1865	0.2713124014
1866	0.2712942878
1867	0.271255111
1868	0.2712014679
1869	0.2711511631
1870	0.2711314647
1871	0.2711072561
1872	0.2710614382
1873	0.2710222823
1874	0.2709793868
1875	0.2709122557
1876	0.2708612024
1877	0.2708002909
1878	0.2707258429
1879	0.2707044953
1880	0.2706645055
1881	0.2706469596
1882	0.2706103561
1883	0.2705718844
1884	0.270525208
1885	0.2704864295
1886	0.2704185473
1887	0.2703815178
1888	0.2703525725
1889	0.2702943506
1890	0.27026818
1891	0.2702316239
1892	0.2701822709
1893	0.2701565928
1894	0.270125086
1895	0.2700927807
1896	0.2700654399
1897	0.2700250485
1898	0.2699915724
1899	0.2699539424
1900	0.269915393
1901	0.2698722953
1902	0.2698311126
1903	0.2698085477
1904	0.2697706149
1905	0.2697410013
1906	0.2697130375
1907	0.2696649357
1908	0.2696357895
1909	0.2696021832
1910	0.2695732861
1911	0.2695388449
1912	0.2694987474
1913	0.2694545413
1914	0.2694015089
1915	0.2693636646
1916	0.2693028691
1917	0.26928358
1918	0.2692205525
1919	0.2691798248
1920	0.2691528195
1921	0.2691048868
1922	0.2690549907
1923	0.269000288
1924	0.2689649499
1925	0.2689320159
1926	0.2688724971
1927	0.2688200301
1928	0.2687779823
1929	0.2687337561
1930	0.2686892658
1931	0.2686166146
1932	0.2685730191
1933	0.2685529197
1934	0.2685160347
1935	0.2684877145
1936	0.2684456671
1937	0.2683875353
1938	0.2683521005
1939	0.26830138
1940	0.2682491548
1941	0.2682058279
1942	0.268165693
1943	0.2681114445
1944	0.2680731644
1945	0.2680380469
1946	0.2680107912
1947	0.2679836204
1948	0.2679062721
1949	0.2678780302
1950	0.2678474814
1951	0.2678086821
1952	0.2677489185
1953	0.2677157569
1954	0.2676863549
1955	0.2676523084
1956	0.2676220633
1957	0.2675769306
1958	0.267548188
1959	0.2675060291
1960	0.2674789028
1961	0.2674618512
1962	0.2674315835
1963	0.2673831856
1964	0.2673338945
1965	0.2672927316
1966	0.2672720603
1967	0.2672450662
1968	0.2672089723
1969	0.2671657652
1970	0.2671298553
1971	0.2670877676
1972	0.2670500301
1973	0.2670187488
1974	0.2669604455
1975	0.2669403801
1976	0.2669006894
1977	0.2668506879
1978	0.2668264503
1979	0.2667922173
1980	0.2667547959
1981	0.2667092384
1982	0.2666641305
1983	0.2666385922
1984	0.2666046716
1985	0.2665651628
1986	0.2665270818
1987	0.2664854564
1988	0.2664322703
1989	0.2663963966
1990	0.2663583951
1991	0.2663063167
1992	0.2662701806
1993	0.2662107873
1994	0.2661597532
1995	0.2661254623
1996	0.2660913467
1997	0.2660302899
1998	0.2660129835
1999	0.2659714918
