step,mloss,gloss,loss
27500.0,0.0,0.2845,0.2845
27600.0,0.0,0.2842,0.2842
27700.0,0.0,0.2843,0.2843
27800.0,0.0,0.2837,0.2837
27900.0,0.0,0.2833,0.2833
28000.0,0.0,0.2841,0.2841
28100.0,0.0,0.2833,0.2833
28200.0,0.0,0.2839,0.2839
28300.0,0.0,0.2824,0.2824
28400.0,0.0,0.2829,0.2829
28500.0,0.0,0.2829,0.2829
28600.0,0.0,0.2838,0.2838
28700.0,0.0,0.2825,0.2825
28800.0,0.0,0.2823,0.2823
28900.0,0.0,0.283,0.283
29000.0,0.0,0.2823,0.2823
29100.0,0.0,0.2827,0.2827
29200.0,0.0,0.2832,0.2832
29300.0,0.0,0.2819,0.2819
29400.0,0.0,0.2821,0.2821
29500.0,0.0,0.282,0.282
29600.0,0.0,0.2813,0.2813
29700.0,0.0,0.2818,0.2818
29800.0,0.0,0.2821,0.2821
29900.0,0.0,0.2822,0.2822
30000.0,0.0,0.2817,0.2817
