"APBB1","APOE","APP","ATP5F1","CAPN1","CAPN2","CASP3","CASP8","CDK5R1","COX7A2L","FADD","GAPDH","GSK3B","ITPR2","LPL","LRP1","NDUFA2","NDUFV3","PSEN1","SDHC","TNFRSF1A"
-0.357665632500696,0.511857721597972,-0.365784099803213,0.0168595231061295,-0.376480206000042,0.0754338579539533,0.525434082177694,-0.382008873121249,0.731024716069125,-0.0932221046603971,-0.27437510425412,-0.0138319529995466,0.035055172115479,0.142236347275141,0.0488251667422347,-0.0369732055655471,0.09019573283782,0.217038153685939,0.395810003097197,0.224369677287249,0.24965248650047
-0.0549990589968469,-0.00317766565361304,-0.0826357228721622,-0.05067832445214,-0.208728463434709,-0.133466445847226,0.0271494238847573,0.0894323086765271,0.354392503488752,-0.346040480921035,0.627390065914433,-0.092559357919666,0.23616666401224,0.0150705736950472,-0.0723872112510263,-0.57750024124538,0.108397429745942,0.0377115798255549,0.491158848554503,-0.0830650163978107,0.2719663068102
0.103736699924933,0.325690741175836,-0.265674175164545,-0.134384299952254,0.199062845856687,-0.316753335811689,-0.773814417746621,0.686165727486794,0.254410550777044,-0.151647128046382,0.784584001998273,-0.191145537318509,0.0714826001717915,-0.311913482528847,-0.0919323833779598,0.0492643375378816,0.45639243536097,0.463703286755997,0.056887754431334,0.000817333667306647,0.435119776961751
0.18780222027429,0.0771217190289829,0.415536398101625,0.181217832009538,0.0574149206726018,0.0314065070729108,-0.524389717578786,0.673654183583112,0.134500198451235,-0.00453617182595197,-0.174281308249223,-0.276538518006892,0.0407534035894153,-0.0629495704118775,-0.201617344294173,-0.00401177710903582,0.0243039069694506,-0.0745166964956017,0.0683530938942384,0.0264515065785041,0.356749562519734
0.317093382281779,-0.0534518693155654,-0.841375524836893,0.236343010991845,0.10969849058053,-0.0319221136742779,-0.0809411671287276,-0.0636092403662019,-0.655022513514962,-0.0906006203219043,0.251250216487353,0.0731244643821263,-0.15093637982713,-0.231358934167578,-0.0399278861804704,-0.0654101199008364,0.489352594828282,0.210433759157087,0.0757937460634636,0.224048381000451,0.455064546028555
0.256431097713428,0.2273806547161,-0.546917647058363,0.427458740632078,0.178429765742373,0.0168061953906162,-0.319116431668531,-0.262407145142702,0.0835420230687457,-0.0126622985995786,0.172574018283541,0.0218113575612814,-0.0959493644481988,0.0776644004511967,-0.0125968606204637,-0.0685742315133108,-0.0521760363046475,0.276090365796078,0.13245166671265,0.169847571192688,0.0783734162582973
0.202789904113594,0.374131195564348,-0.168057865301781,-0.0412400546955594,0.222825801524795,0.168356080534438,-0.210273106258448,0.334800595124366,-1.21339496286093,-0.0556405991766604,0.419679547889906,0.129106703107132,0.283554447154135,-0.146055811628723,-0.109261707994439,-0.040540250861803,-0.0999444880789773,0.414397165146894,-0.0883239584514403,0.0435520352114757,0.106267276283432
-0.00831409415799429,0.207376602426916,-0.489842726654254,-0.133712847971531,-0.0299929891500913,-0.124699826438479,-0.437904504764273,1.43877646047044,-0.608991238217186,-0.093633064696243,0.552776221683326,-0.414912048344964,-0.0510215861534115,-0.119725039301637,-0.224466546427688,-0.696395191725568,0.281775266870433,0.173109560143059,-0.04017646333787,-0.370187527909776,0.355074505121368
-0.138973174457629,0.143356608601177,0.233148574568064,0.154608647391732,-0.141067241140365,-0.174806212802908,-0.118785713949808,-0.92139977148009,-0.971621173162107,-0.138262795954028,0.300239653391591,-0.343216414016632,-0.1248105920875,0.0337054645728219,-0.152191481589696,-0.119348079414254,0.323236273837864,0.241248691020123,-0.319163385214854,-0.239089038802961,-0.277677360538701
-0.253843334212276,0.188518813565928,0.544844003837597,-0.0853462037403653,0.105986113132434,0.358991569113084,0.450610028834881,1.4707992328094,0.673604420888912,0.286655797501327,0.0634644706777327,-0.230549326927491,0.11856488315266,0.121905545426898,0.232187871457536,-0.473082255216985,-0.155624341021554,-0.16653633035175,0.16440213840261,-0.105017097577373,0.244744735808997
0.324547136512776,-0.151011819979049,0.180560987623468,0.0252224732675347,0.187476365203812,0.241798843007009,0.366312853458622,1.44749111776981,-1.19179840921418,0.0639318945872471,-0.41413770568951,-0.427124826939201,-0.0109869491868671,0.181430833061607,0.0491130255503131,-0.514026124736209,-0.353580743675241,-0.693272109781245,-0.514903083866923,-0.0846580472837262,-0.317815428559527
-0.00178481497362314,0.100661862596332,-0.0275062300452318,0.00622692729934105,0.577074102910525,0.321137261474783,-0.761396004424891,-0.212395249882274,0.728045969831975,-0.209188749469658,0.851618701704129,0.175866367414354,-0.0117615311940915,-0.16405996353378,-0.0440273183738907,0.103636164531636,-0.0842159761171371,0.275397171357162,0.276812130741535,0.20478256367089,0.679784241198841
0.687209495101002,0.122970166750368,0.0555841877273692,-0.393889513424748,0.515714060041877,0.0506176071980232,-0.900763531799686,-0.420521014990927,-0.988890114913941,-0.0757694163152959,0.186882723143125,0.128316403505861,0.0536524187687061,0.0142532395636847,0.161248555788929,0.311226750665161,-0.0984077271005591,0.197438281219454,-0.209587706162691,-0.325321212528749,0.280549082823765
0.105259862727199,0.0824537773716098,0.20624449417113,-0.120909857680702,0.440658554373563,0.0553544355949595,-0.676266490150926,0.62580115609272,1.10944646595363,0.0590960362791101,0.290349368817674,-0.189062285497875,0.318872420995312,0.197016821613483,0.209083861306863,0.440849454224983,0.201121740232881,-0.059359996493619,-0.0145657923092625,0.0821475700894706,0.318344164156947
0.414033226953063,0.258161185458175,-0.0994294805090332,-0.357332537787448,0.176606082945458,-0.0725056989307603,-1.02146383850053,0.714251344661484,-0.0683502132770845,-0.202260062186089,0.825018266068934,-0.00904126490794505,0.0604785475345573,-0.200135197812646,-0.0500533898523113,0.296119123264742,-0.355638023313123,0.0789529505003464,-0.135841387650219,-0.0017828258263923,0.458334546588105
-0.203134352357966,0.2339404032832,0.184474610282445,-0.0891566825841523,-0.0291133940017293,-0.034446246399324,0.0572703235698705,0.763135980222076,0.691329433195699,-0.0809828171469214,-0.0862045021342227,-0.0668920367507897,0.427594648284081,0.198221301470454,-0.185389903615509,0.171546303354934,-0.0394445020086524,0.109426375009273,0.278109623925477,0.0253645537958201,0.595910315834707
0.383621268743358,-0.352135620479742,0.236722478545849,-0.16540958789396,0.544986789522995,0.114352914110155,-0.960457249887602,1.44843642537871,-0.145577526801947,-0.25249692442105,0.397627742232794,-0.497810331350587,-0.0226938254505407,-0.131838394265632,-0.0859509940128918,-0.162843803645012,-0.199055447029275,-0.0392833987016448,0.132595896073249,-0.0267493428912771,0.377683994937518
0.176495445236326,0.240480444929634,-0.250739864556542,0.148866468016188,0.798650082976833,-0.236088803875365,0.155038635651722,-0.758538370087628,-0.791231662978066,-0.0769627628564885,0.0493552791196582,0.216750173022556,0.1140573637512,-0.0414809638975548,-0.0444107634008746,0.296396556549159,0.230306211856705,0.472018471533698,-0.0983706918575838,0.0847688715324532,-0.541266460320488
-0.0451009762337796,-0.158341332290507,-0.178715076981113,0.225920183144811,-0.0380102826957006,-0.0851616089403635,-0.236405743339443,-0.0927058851313329,1.14289094037161,-0.116408133405493,0.483121625431428,0.0593777575460445,0.283411076077419,0.018884996301963,-0.0137350362845091,0.0555090264846868,0.141472719779064,-0.276637384281165,0.365655012009276,0.109320726764647,0.580144929513347
-0.21802940659729,0.0433849299026182,-0.0834681495891397,0.381896361405405,-0.244983933850396,0.222840851618711,0.00618445009375976,0.84173416707696,0.361988627578841,0.0160553856002483,0.0495588605018198,0.025550448901363,0.392572416892954,-0.0363917816020151,0.584875356479971,-0.199404053780584,-0.0335877983767023,-0.066588168286282,0.026003669910504,-0.0507465587645294,0.131680928791765
0.167454983700785,0.418106198028386,-0.480274482716502,-0.36879743400132,0.72703187844364,0.0969309298864559,-0.644284015692391,0.385460074373364,-0.783225893054765,-0.0331920447565766,0.158738657062572,0.0853029357578941,-0.255406001640209,0.104148939609494,-0.102082023676983,0.499075787623653,0.673806890186913,0.427479562127004,-0.628680518945025,0.103645250663513,-0.437820924359475
