step,mloss,gloss,loss
15800.0,0.0,0.3911,0.3911
15900.0,0.0,0.3899,0.3899
16000.0,0.0,0.3904,0.3904
16100.0,0.0,0.3902,0.3902
16200.0,0.0,0.3909,0.3909
16300.0,0.0,0.3907,0.3907
16400.0,0.0,0.3912,0.3912
16500.0,0.0,0.3897,0.3897
16600.0,0.0,0.3902,0.3902
16700.0,0.0,0.3886,0.3886
16800.0,0.0,0.3897,0.3897
16900.0,0.0,0.3894,0.3894
17000.0,0.0,0.3891,0.3891
17100.0,0.0,0.3887,0.3887
17200.0,0.0,0.3891,0.3891
17300.0,0.0,0.3885,0.3885
17400.0,0.0,0.3891,0.3891
17500.0,0.0,0.3891,0.3891
17600.0,0.0,0.3902,0.3902
17700.0,0.0,0.3883,0.3883
17800.0,0.0,0.3879,0.3879
17900.0,0.0,0.3891,0.3891
18000.0,0.0,0.3895,0.3895
18100.0,0.0,0.3876,0.3876
18200.0,0.0,0.3875,0.3875
18300.0,0.0,0.3889,0.3889
18400.0,0.0,0.3878,0.3878
18500.0,0.0,0.3884,0.3884
18600.0,0.0,0.3895,0.3895
18700.0,0.0,0.3881,0.3881
18800.0,0.0,0.3875,0.3875
18900.0,0.0,0.3878,0.3878
19000.0,0.0,0.3874,0.3874
19100.0,0.0,0.3873,0.3873
19200.0,0.0,0.3868,0.3868
19300.0,0.0,0.3874,0.3874
19400.0,0.0,0.3872,0.3872
19500.0,0.0,0.3864,0.3864
19600.0,0.0,0.3864,0.3864
19700.0,0.0,0.3873,0.3873
19800.0,0.0,0.386,0.386
19900.0,0.0,0.3872,0.3872
20000.0,0.0,0.3863,0.3863
20100.0,0.0,0.386,0.386
20200.0,0.0,0.3862,0.3862
20300.0,0.0,0.3857,0.3857
20400.0,0.0,0.3858,0.3858
20500.0,0.0,0.3872,0.3872
20600.0,0.0,0.3859,0.3859
20700.0,0.0,0.386,0.386
20800.0,0.0,0.3848,0.3848
20900.0,0.0,0.3854,0.3854
21000.0,0.0,0.3854,0.3854
21100.0,0.0,0.3847,0.3847
21200.0,0.0,0.3848,0.3848
21300.0,0.0,0.3859,0.3859
21400.0,0.0,0.3852,0.3852
21500.0,0.0,0.3846,0.3846
21600.0,0.0,0.3845,0.3845
21700.0,0.0,0.3845,0.3845
21800.0,0.0,0.3849,0.3849
21900.0,0.0,0.385,0.385
22000.0,0.0,0.3844,0.3844
22100.0,0.0,0.3846,0.3846
22200.0,0.0,0.3832,0.3832
22300.0,0.0,0.3841,0.3841
22400.0,0.0,0.385,0.385
22500.0,0.0,0.3838,0.3838
22600.0,0.0,0.3849,0.3849
22700.0,0.0,0.3832,0.3832
22800.0,0.0,0.3844,0.3844
22900.0,0.0,0.3839,0.3839
23000.0,0.0,0.3834,0.3834
23100.0,0.0,0.3828,0.3828
23200.0,0.0,0.3841,0.3841
23300.0,0.0,0.383,0.383
23400.0,0.0,0.3836,0.3836
23500.0,0.0,0.383,0.383
23600.0,0.0,0.3826,0.3826
23700.0,0.0,0.3832,0.3832
23800.0,0.0,0.3837,0.3837
23900.0,0.0,0.3829,0.3829
24000.0,0.0,0.3827,0.3827
24100.0,0.0,0.382,0.382
24200.0,0.0,0.3826,0.3826
24300.0,0.0,0.3824,0.3824
24400.0,0.0,0.3811,0.3811
24500.0,0.0,0.3829,0.3829
24600.0,0.0,0.3819,0.3819
24700.0,0.0,0.3818,0.3818
24800.0,0.0,0.3831,0.3831
24900.0,0.0,0.3821,0.3821
25000.0,0.0,0.3816,0.3816
25100.0,0.0,0.3809,0.3809
25200.0,0.0,0.3817,0.3817
25300.0,0.0,0.3818,0.3818
25400.0,0.0,0.381,0.381
25500.0,0.0,0.3808,0.3808
25600.0,0.0,0.3813,0.3813
25700.0,0.0,0.3815,0.3815
25800.0,0.0,0.3802,0.3802
25900.0,0.0,0.3811,0.3811
26000.0,0.0,0.3804,0.3804
26100.0,0.0,0.3815,0.3815
26200.0,0.0,0.3811,0.3811
26300.0,0.0,0.3805,0.3805
26400.0,0.0,0.3806,0.3806
26500.0,0.0,0.3808,0.3808
26600.0,0.0,0.3804,0.3804
26700.0,0.0,0.382,0.382
26800.0,0.0,0.3801,0.3801
26900.0,0.0,0.3794,0.3794
27000.0,0.0,0.381,0.381
27100.0,0.0,0.3811,0.3811
27200.0,0.0,0.3794,0.3794
27300.0,0.0,0.3797,0.3797
27400.0,0.0,0.381,0.381
27500.0,0.0,0.3806,0.3806
27600.0,0.0,0.3812,0.3812
27700.0,0.0,0.3802,0.3802
27800.0,0.0,0.3796,0.3796
27900.0,0.0,0.381,0.381
28000.0,0.0,0.3786,0.3786
28100.0,0.0,0.3796,0.3796
28200.0,0.0,0.3789,0.3789
28300.0,0.0,0.3799,0.3799
28400.0,0.0,0.3788,0.3788
28500.0,0.0,0.3793,0.3793
28600.0,0.0,0.3789,0.3789
28700.0,0.0,0.3785,0.3785
28800.0,0.0,0.3799,0.3799
28900.0,0.0,0.3784,0.3784
29000.0,0.0,0.3795,0.3795
29100.0,0.0,0.3786,0.3786
29200.0,0.0,0.3781,0.3781
29300.0,0.0,0.3773,0.3773
29400.0,0.0,0.3793,0.3793
29500.0,0.0,0.3793,0.3793
29600.0,0.0,0.3785,0.3785
29700.0,0.0,0.3774,0.3774
29800.0,0.0,0.3791,0.3791
29900.0,0.0,0.3782,0.3782
30000.0,0.0,0.3789,0.3789
